2025-05-25 22:05:45 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:15 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:15 | Src: 192.168.1.220 | Dst: 13.107.246.77 | Label: normal
2025-05-25 22:07:15 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:16 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:16 | Src: 192.168.1.220 | Dst: 13.107.246.77 | Label: normal
2025-05-25 22:07:16 | Src: 192.168.1.220 | Dst: 192.168.1.131 | Label: normal
2025-05-25 22:07:16 | Src: 192.168.1.220 | Dst: 192.168.1.131 | Label: normal
2025-05-25 22:07:16 | Src: 192.168.1.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:17 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:17 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:17 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:17 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:17 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:18 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:18 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:18 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:18 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:18 | Src: 192.168.1.220 | Dst: 13.107.246.77 | Label: normal
2025-05-25 22:07:19 | Src: 192.168.1.220 | Dst: 20.42.73.24 | Label: normal
2025-05-25 22:07:19 | Src: 192.168.1.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:19 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:19 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:19 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:20 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:20 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:20 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:20 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:20 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:21 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:21 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:21 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:21 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:22 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:22 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:22 | Src: 20.42.73.24 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:22 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:23 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:23 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:23 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:23 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:24 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:24 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:24 | Src: 192.168.1.220 | Dst: 142.251.143.131 | Label: normal
2025-05-25 22:07:24 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:24 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:25 | Src: 142.251.143.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:25 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:25 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:25 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:25 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:26 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:26 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:26 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:26 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:27 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:27 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:27 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:27 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:27 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:28 | Src: 192.168.1.220 | Dst: 13.107.246.77 | Label: normal
2025-05-25 22:07:28 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:28 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:28 | Src: 192.168.1.220 | Dst: 13.107.246.77 | Label: normal
2025-05-25 22:07:28 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:29 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:29 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:29 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:29 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:29 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:30 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:30 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:30 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:07:30 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:07:30 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:31 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:31 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:31 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:31 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:31 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:32 | Src: 192.168.1.220 | Dst: 3.233.158.25 | Label: normal
2025-05-25 22:07:32 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:32 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:32 | Src: 3.233.158.25 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:33 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:33 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:33 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:34 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:34 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:35 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:35 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:35 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:36 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:36 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:36 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:37 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:37 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:37 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:37 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:38 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:38 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:38 | Src: 192.168.1.220 | Dst: 52.123.137.103 | Label: normal
2025-05-25 22:07:38 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:38 | Src: 52.123.137.103 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:39 | Src: 52.123.137.103 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:39 | Src: 192.168.1.220 | Dst: 52.123.137.103 | Label: normal
2025-05-25 22:07:39 | Src: 3.33.252.61 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:39 | Src: 192.168.1.220 | Dst: 3.33.252.61 | Label: normal
2025-05-25 22:07:39 | Src: 192.168.1.220 | Dst: 52.112.100.76 | Label: normal
2025-05-25 22:07:40 | Src: 192.168.1.220 | Dst: 3.33.252.61 | Label: normal
2025-05-25 22:07:40 | Src: 52.112.100.76 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:40 | Src: 3.33.252.61 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:40 | Src: 52.112.100.76 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:40 | Src: 192.168.1.220 | Dst: 52.112.100.76 | Label: normal
2025-05-25 22:07:41 | Src: 192.168.1.220 | Dst: 52.112.100.76 | Label: normal
2025-05-25 22:07:41 | Src: 192.168.1.220 | Dst: 52.112.100.76 | Label: normal
2025-05-25 22:07:41 | Src: 52.112.100.76 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:41 | Src: 52.112.100.76 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:41 | Src: 192.168.1.220 | Dst: 52.112.100.76 | Label: normal
2025-05-25 22:07:42 | Src: 52.112.100.76 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:42 | Src: 52.112.100.76 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:42 | Src: 192.168.1.220 | Dst: 52.112.100.76 | Label: normal
2025-05-25 22:07:42 | Src: 192.168.1.220 | Dst: 172.217.218.188 | Label: normal
2025-05-25 22:07:42 | Src: 172.217.218.188 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:43 | Src: 192.168.1.220 | Dst: 192.168.1.131 | Label: normal
2025-05-25 22:07:43 | Src: 192.168.1.220 | Dst: 192.168.1.131 | Label: normal
2025-05-25 22:07:43 | Src: 192.168.1.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:43 | Src: 192.168.1.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:43 | Src: 192.168.1.220 | Dst: 142.250.180.164 | Label: normal
2025-05-25 22:07:44 | Src: 192.168.1.220 | Dst: 142.250.180.164 | Label: normal
2025-05-25 22:07:44 | Src: 192.168.1.220 | Dst: 142.250.180.164 | Label: normal
2025-05-25 22:07:44 | Src: 192.168.1.220 | Dst: 142.250.180.164 | Label: normal
2025-05-25 22:07:45 | Src: 142.250.180.164 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:45 | Src: 142.250.180.164 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:45 | Src: 142.250.180.164 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:45 | Src: 142.250.180.164 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:46 | Src: 142.250.180.164 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:46 | Src: 142.250.180.164 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:46 | Src: 142.250.180.164 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:47 | Src: 142.250.180.164 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:47 | Src: 142.250.180.164 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:47 | Src: 192.168.1.220 | Dst: 142.250.180.164 | Label: normal
2025-05-25 22:07:47 | Src: 192.168.1.220 | Dst: 142.250.180.164 | Label: normal
2025-05-25 22:07:47 | Src: 192.168.1.220 | Dst: 142.250.180.164 | Label: normal
2025-05-25 22:07:48 | Src: 192.168.1.220 | Dst: 142.250.180.164 | Label: normal
2025-05-25 22:07:48 | Src: 142.250.180.164 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:48 | Src: 192.168.1.220 | Dst: 142.250.180.164 | Label: normal
2025-05-25 22:07:48 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:49 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:49 | Src: 3.33.252.61 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:49 | Src: 192.168.1.220 | Dst: 3.33.252.61 | Label: normal
2025-05-25 22:07:49 | Src: 192.168.1.220 | Dst: 3.33.252.61 | Label: normal
2025-05-25 22:07:50 | Src: 3.33.252.61 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:50 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:50 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:50 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:51 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:51 | Src: 13.107.246.77 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:51 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:51 | Src: 192.168.1.220 | Dst: 20.199.120.151 | Label: normal
2025-05-25 22:07:51 | Src: 192.168.1.220 | Dst: 192.168.1.131 | Label: normal
2025-05-25 22:07:52 | Src: 192.168.1.220 | Dst: 101.33.47.206 | Label: normal
2025-05-25 22:07:52 | Src: 192.168.1.220 | Dst: 192.168.1.131 | Label: normal
2025-05-25 22:07:52 | Src: 192.168.1.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:53 | Src: 192.168.1.220 | Dst: 150.109.28.54 | Label: normal
2025-05-25 22:07:53 | Src: 101.33.47.206 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:53 | Src: 192.168.1.220 | Dst: 101.33.47.206 | Label: normal
2025-05-25 22:07:53 | Src: 192.168.1.220 | Dst: 101.33.47.206 | Label: normal
2025-05-25 22:07:53 | Src: 192.168.1.220 | Dst: 101.33.47.206 | Label: normal
2025-05-25 22:07:54 | Src: 150.109.28.54 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:54 | Src: 192.168.1.220 | Dst: 150.109.28.54 | Label: normal
2025-05-25 22:07:54 | Src: 192.168.1.220 | Dst: 150.109.28.54 | Label: normal
2025-05-25 22:07:54 | Src: 101.33.47.206 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:54 | Src: 101.33.47.206 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:54 | Src: 101.33.47.206 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:54 | Src: 192.168.1.220 | Dst: 101.33.47.206 | Label: normal
2025-05-25 22:07:55 | Src: 150.109.28.54 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:55 | Src: 150.109.28.54 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:55 | Src: 150.109.28.54 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:55 | Src: 150.109.28.54 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:55 | Src: 192.168.1.220 | Dst: 150.109.28.54 | Label: normal
2025-05-25 22:07:55 | Src: 192.168.1.220 | Dst: 150.109.28.54 | Label: normal
2025-05-25 22:07:55 | Src: 150.109.28.54 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:56 | Src: 150.109.28.54 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:56 | Src: 192.168.1.220 | Dst: 150.109.28.54 | Label: normal
2025-05-25 22:07:56 | Src: 150.109.28.54 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:56 | Src: 150.109.28.54 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:56 | Src: 192.168.1.220 | Dst: 150.109.28.54 | Label: normal
2025-05-25 22:07:56 | Src: 192.168.1.220 | Dst: 101.33.47.206 | Label: normal
2025-05-25 22:07:57 | Src: 101.33.47.206 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:57 | Src: 192.168.1.220 | Dst: 101.33.47.206 | Label: normal
2025-05-25 22:07:57 | Src: 192.168.1.220 | Dst: 101.33.47.206 | Label: normal
2025-05-25 22:07:57 | Src: 192.168.1.220 | Dst: 101.33.47.206 | Label: normal
2025-05-25 22:07:57 | Src: 192.168.1.220 | Dst: 150.109.28.54 | Label: normal
2025-05-25 22:07:57 | Src: 150.109.28.54 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:57 | Src: 101.33.47.206 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:57 | Src: 101.33.47.206 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:58 | Src: 101.33.47.206 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:58 | Src: 192.168.1.220 | Dst: 101.33.47.206 | Label: normal
2025-05-25 22:07:58 | Src: 192.168.1.220 | Dst: 150.109.28.54 | Label: normal
2025-05-25 22:07:58 | Src: 150.109.28.54 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:58 | Src: 192.168.1.220 | Dst: 20.42.73.24 | Label: normal
2025-05-25 22:07:58 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:58 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:59 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:59 | Src: 20.42.73.24 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:59 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:59 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:59 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:59 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:07:59 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:07:59 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:00 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:00 | Src: 3.33.252.61 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:00 | Src: 192.168.1.220 | Dst: 3.33.252.61 | Label: normal
2025-05-25 22:08:00 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:00 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:00 | Src: 3.33.252.61 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:00 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:01 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:01 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:01 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:01 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:01 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:01 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:02 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:02 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:02 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:02 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:02 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:02 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:02 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:02 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:03 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:03 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:03 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:03 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:03 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:03 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:04 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:04 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:04 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:04 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:04 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:04 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:04 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:05 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:05 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:05 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:05 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:05 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:05 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:06 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:06 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:06 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:06 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:06 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:07 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:07 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:07 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:07 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:07 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:07 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:07 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:08 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:08 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:08 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:08 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:08 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:08 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:09 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:09 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:09 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:09 | Src: 172.64.155.209 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:10 | Src: 192.168.1.220 | Dst: 172.64.155.209 | Label: normal
2025-05-25 22:08:10 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:10 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:10 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:10 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:11 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:11 | Src: 192.168.1.220 | Dst: 3.233.158.25 | Label: normal
2025-05-25 22:08:11 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:11 | Src: 192.168.1.220 | Dst: 192.168.1.131 | Label: normal
2025-05-25 22:08:11 | Src: 192.168.1.220 | Dst: 192.168.1.255 | Label: normal
2025-05-25 22:08:12 | Src: 192.168.1.220 | Dst: 224.0.0.251 | Label: normal
2025-05-25 22:08:12 | Src: 192.168.1.220 | Dst: 224.0.0.252 | Label: normal
2025-05-25 22:08:12 | Src: 192.168.1.220 | Dst: 224.0.0.251 | Label: normal
2025-05-25 22:08:12 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:13 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:13 | Src: 3.233.158.25 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:13 | Src: 192.168.1.220 | Dst: 192.168.1.131 | Label: normal
2025-05-25 22:08:13 | Src: 142.250.180.138 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:14 | Src: 192.168.1.131 | Dst: 192.168.1.220 | Label: normal
2025-05-25 22:08:14 | Src: 192.168.1.220 | Dst: 43.152.12.180 | Label: normal
2025-05-25 22:08:14 | Src: 192.168.1.220 | Dst: 224.0.0.252 | Label: normal
2025-05-25 22:08:14 | Src: 192.168.1.220 | Dst: 142.250.180.138 | Label: normal
2025-05-25 22:08:15 | Src: 192.168.1.220 | Dst: 43.152.12.180 | Label: normal
